cv_id,jd_id,cv_group,jd_group,job_title,tfidf_score,sbert_score,bge_score,e5_score,gte_score,section_score,requirement_score,llm_score,pseudo_label_score,method_disagreement,pseudo_label,method_errors
resume_custom_05661,jd_custom_03669,Information Technology,Science,UA Monitor Job in Las Vegas,2.1124,27.7828,,,,63.8914,2.8571,,24.1609,29.0495,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02001,Information Technology,Administrative,Executive Assistant (Spanish Bilingual Preferred) Job in Coppell,3.5489,37.2948,,,,68.6474,2.7632,,28.0636,31.482,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02319,Information Technology,Engineering,Japanese Translator Job in Knoxville,1.143,34.7105,,,,67.3553,2.0,,26.3022,31.5153,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03125,Information Technology,Marketing,Administrative Assistant - Account Transitions Job in Dallas,4.1447,39.6091,,,,69.8045,2.6087,,29.0417,32.1032,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03443,Information Technology,Other,Pet Groomer / Pet Stylist ** Excellent Pay ** Job in Fairfax,0.776,23.7562,,,,61.8781,2.5,,22.2276,28.4245,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03077,Information Technology,Manufacturing,Quality Assurance Technician,2.4687,42.1298,,,,71.0649,0.0,,28.9159,34.0917,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02759,Information Technology,Human Resources,Human Resources Coordinator Job in Indianapolis,0.6472,31.2038,,,,65.6019,2.5,,24.9882,30.4757,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02405,Information Technology,Finance,Underwriting Specialist Job in Dallas,3.3831,36.865,,,,68.4325,3.2,,27.9702,31.2751,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02650,Information Technology,Healthcare,Monster,4.5799,40.7873,,,,70.3936,3.5714,,29.8331,32.1069,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03637,Information Technology,Sales,Restaurant General Manager Job in Ft. Lauderdale,2.9988,30.6897,,,,65.3449,3.75,,25.6959,29.4039,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02805,Information Technology,Legal,Corporate Merger and Acquisitions Associate Job in Los Angeles,2.3657,23.5663,,,,61.7832,5.0,,23.1788,27.4111,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02223,Information Technology,Customer Support,Food Service Worker - UC Papa John's Job in Cincinnati,1.2763,21.6025,,,,60.8012,1.6667,,21.3367,27.9693,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02258,Information Technology,Education,"Maryville College Job Application for Instructor of Chemistry | Monster.com var MONS_LOG_VARS = {""JobID"":",0.7493,14.5442,,,,57.2721,1.5625,,18.532,26.5888,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02035,Information Technology,Creative Media,General Maintenance Technician Job in Corinth,2.063,29.5746,,,,64.7873,3.0,,24.8562,29.5182,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02732,Information Technology,Hospitality,Busser / Runner Job in Saint Helena,0.9617,18.7336,,,,59.3668,2.0,,20.2655,27.3101,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02831,Information Technology,Logistics,Security Officer-Kansas City,3.7315,34.9158,,,,67.4579,5.0,,27.7763,30.1248,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03398,Information Technology,Operations,Maintenance Controller - Las Vegas,1.3673,47.1597,,,,73.5798,2.7273,,31.2085,35.3621,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_00616,Information Technology,Technology,iOS Developer,4.8463,35.6257,,,,67.8128,2.6316,,27.7291,30.6734,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02005,Information Technology,Construction,"Brixmor Job Application for Entry Level Construction Coordinator | Monster.com var MONS_LOG_VARS = {""JobID"":",1.8793,40.3516,,,,70.1758,2.0,,28.6017,33.1069,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03666,Information Technology,Science,Business Analyst Job in Doylestown,2.4872,37.8371,,,,68.9186,3.1482,,28.0978,31.8307,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02309,Information Technology,Engineering,Cisco Voice Design Engineer Job in Lynchburg,4.1066,57.8682,,,,78.9341,5.0,,36.4772,37.8543,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03171,Information Technology,Marketing,Event Marketing Coordinator / PR - College Graduates Job in Las Vegas,3.3043,30.8084,,,,65.4042,4.2308,,25.9369,29.2392,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03451,Information Technology,Other,"Oak Creek Ranch School Job Application for Weekend Office Person | Monster.com var MONS_LOG_VARS = {""JobID"":",1.0704,18.4975,,,,59.2487,0.8333,,19.9125,27.4978,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02939,Information Technology,Manufacturing,Restaurant Team Member - West Highway (Venus,2.3814,31.3438,,,,65.6719,3.6539,,25.7627,29.7735,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02755,Information Technology,Human Resources,Automatic Screw Machine Operators Job in | Monster.com function wrap(EL,0.3807,26.5238,,,,63.2619,0.0,,22.5416,29.8509,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02347,Information Technology,Finance,EXEC ASST II Job in Memphis,3.2939,51.2787,,,,75.6394,3.0952,,33.3268,36.1873,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02550,Information Technology,Healthcare,Entry Level Event Coordinator: Marketing,3.6579,39.9392,,,,69.9696,4.2308,,29.4494,31.9014,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03645,Information Technology,Sales,Convenience Sub Shop Clerk (Part Time) - Brookville GetGo Job in Brookville,1.8116,31.5623,,,,65.7812,2.3333,,25.3721,30.3155,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02783,Information Technology,Legal,Executive Director Senior Legal Counsel (Patent Litigation) Job in Dallas,1.0242,38.1532,,,,69.0766,2.5,,27.6885,32.4958,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02160,Information Technology,Customer Support,Security Officer (Festus,3.1204,30.527,,,,65.2635,4.375,,25.8215,29.1725,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02249,Information Technology,Education,"Confidential Job Application for Temporary FT Forestry Worker | Monster.com var MONS_LOG_VARS = {""JobID"":",0.5812,23.415,,,,61.7075,1.9231,,21.9067,28.5219,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02031,Information Technology,Creative Media,Claims Examiner-Workers' Compensation Job in Dallas,2.5206,26.3404,,,,63.1702,1.25,,23.3203,28.9647,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02735,Information Technology,Hospitality,Line Cook Job in Oak Brook,1.1471,19.3424,,,,59.6712,1.7857,,20.4866,27.4498,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02823,Information Technology,Logistics,Security Officer Job in California US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,4.0829,35.7801,,,,67.89,4.5,,28.0633,30.4193,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03347,Information Technology,Operations,Quality Engineer Job in Dayton,5.719,33.7882,,,,66.8941,4.2593,,27.6651,29.4724,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_00520,Information Technology,Technology,Flutter Developer,3.1546,39.9987,,,,69.9994,2.5806,,28.9333,32.4955,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02007,Information Technology,Construction,Special Response Officer - PT & FT Job in Illinois US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,3.3019,32.1969,,,,66.0984,3.8235,,26.3552,29.7365,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03670,Information Technology,Science,Warranty Adminstrator Job in Omaha,1.3964,30.3378,,,,65.1689,2.9167,,24.9549,29.9267,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02308,Information Technology,Engineering,Field Service Engineer Job in Boston,2.7134,36.9851,,,,68.4925,3.4286,,27.9049,31.4298,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03124,Information Technology,Marketing,Maintenance Technician Job in Columbus,2.675,30.5188,,,,65.2594,3.4615,,25.4787,29.5109,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03450,Information Technology,Other,Monster,0.6811,0.0,,,,49.7761,3.7931,,13.5626,24.1987,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02913,Information Technology,Manufacturing,"CyberCoders Job Application for Superintendent - Civil Construction | Monster.com var MONS_LOG_VARS = {""JobID"":",2.2707,36.3283,,,,68.1641,3.3333,,27.5241,31.3691,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02762,Information Technology,Human Resources,"intiGrow Job Application for Mail Clerk | Monster.com var MONS_LOG_VARS = {""JobID"":",0.5333,21.5658,,,,60.7829,2.0,,21.2205,28.0636,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02434,Information Technology,Finance,Client Manager-Property & Casualty at Willis Towers Watson Job in Dallas,3.8245,48.9797,,,,74.4899,2.9546,,32.5622,35.2606,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02641,Information Technology,Healthcare,Firefighter/EMT/Paramedic Job in Arizona US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,3.4113,22.7226,,,,61.3613,3.6111,,22.7766,27.2709,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03601,Information Technology,Sales,Restaurant Manager for GROWING CASUAL CONCEPT OPENING UNITS IN Tampa Area Job in Clearwater,1.9674,28.7023,,,,64.3512,2.7083,,24.4323,29.3732,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02773,Information Technology,Legal,Senior Administrative Assistant/Legal Assistant Job in Houston,2.1628,42.3456,,,,71.1728,3.3333,,29.7536,33.3336,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02055,Information Technology,Customer Support,Food Server Job in San Pablo,1.6204,21.7393,,,,60.8696,2.2222,,21.6129,27.7897,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02238,Information Technology,Education,Instructional Designer Job in Memphis,3.0906,43.7774,,,,71.8887,3.0769,,30.4584,33.6284,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02037,Information Technology,Creative Media,"Matrix Resources Job Application for Independent Designer - FinOps Content and Design Specialist | Monster.com var MONS_LOG_VARS = {""JobID"":",2.1573,45.9774,,,,72.9887,3.0,,31.0309,34.6568,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02739,Information Technology,Hospitality,Bartenders Job in Woodbridge,0.9294,24.607,,,,62.3035,5.5556,,23.3489,27.9182,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02871,Information Technology,Logistics,CDL Shuttle Driver,1.5007,35.1947,,,,67.5973,5.0,,27.3232,30.8171,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03390,Information Technology,Operations,Project Manager Job in Atlanta,4.169,53.8329,,,,76.9165,4.0541,,34.7431,36.6042,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_00714,Information Technology,Technology,Backend Developer,5.1413,49.87,,,,71.3939,5.9938,,33.0997,32.9853,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02026,Information Technology,Construction,"CyberCoders Job Application for Construction Superintendent (Multi-Family) | Monster.com var MONS_LOG_VARS = {""JobID"":",0.8681,24.9465,,,,62.4733,3.0,,22.822,28.5869,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_02295,Information Technology,Engineering,Program Assistant / Analyst at EOUSA Office of Legal and Victim Programs Job in Washington,4.6106,37.3162,,,,68.6581,2.2222,,28.2018,31.3649,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03210,Information Technology,Marketing,Litigation Legal Secretary - Indianapolis Job in Indianapolis,1.5708,37.0981,,,,68.5491,2.7778,,27.499,31.9409,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05661,jd_custom_03465,Information Technology,Other,Police Examinations Job in Chillicothe,0.6666,13.5916,,,,56.7958,2.5,,18.3885,26.2338,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04538,jd_custom_03392,Chef,Operations,Soil Operator Job in Oakland,3.1149,33.2537,,,,66.6268,3.5417,,26.6343,30.1643,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04538,jd_custom_03813,Chef,Technology,Termite Control Technician – Field Service Rep (Entry Level) Job in Fort Myers,2.4662,25.8962,,,,62.9481,3.5714,,23.7205,28.2918,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04538,jd_custom_02017,Chef,Construction,General Laborer ( G ) Job in Las Vegas,0.6502,33.8725,,,,66.9362,3.5714,,26.2576,31.0007,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04538,jd_custom_03668,Chef,Science,Bilingual Accounts Payable Specialist Job in Atlanta,0.7472,24.0838,,,,62.0419,0.0,,21.7182,29.1151,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04538,jd_custom_03671,Chef,Security,Command Center Officer - Work at Major Brewery in Milwaukee! Job in Wisconsin US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,1.4725,35.3919,,,,67.6959,2.5,,26.7651,31.508,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
